antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,pair
MEAT - SHELF STABLE,FROZEN PIZZA,0.031631079755174506,0.05513245806662617,0.003737793767228893,0.11816838995568686,2.1433542798487846,1.0,0.0019938945890246263,1.0714829579378462,0.5508660619511725,0.04501969611705121,0.06671404095443632,0.0929825000625892,1,1,"('FROZEN PIZZA', 'MEAT - SHELF STABLE')"
CRACKERS/MISC BKD FD,DINNER MXS:DRY,0.04267314550919653,0.026880966842654456,0.0024529271597439613,0.057481751824817524,2.1383811140902136,1.0,0.0013058317502394805,1.032467047764231,0.5560864722881349,0.03655564581640943,0.031446086182156885,0.0743666001302535,1,1,"('CRACKERS/MISC BKD FD', 'DINNER MXS:DRY')"
COLD CEREAL,PWDR/CRYSTL DRNK MX,0.05223566789702378,0.016399570153716767,0.0018221744615240854,0.03488372093023256,2.127111906181674,1.0,0.0009655319613205932,1.0191522526118115,0.5590830663051517,0.027272727272727268,0.01879233702592473,0.07299741602067183,1,1,"('COLD CEREAL', 'PWDR/CRYSTL DRNK MX')"
MEAT - SHELF STABLE,CRACKERS/MISC BKD FD,0.031631079755174506,0.04267314550919653,0.002865641888208818,0.09059576563269327,2.1230158815728477,1.0,0.001515844219203256,1.05269671980012,0.5462504562637143,0.04011336385437105,0.05005878598170789,0.07887452515211306,1,1,"('CRACKERS/MISC BKD FD', 'MEAT - SHELF STABLE')"
CRACKERS/MISC BKD FD,MEAT - SHELF STABLE,0.04267314550919653,0.031631079755174506,0.002865641888208818,0.06715328467153285,2.1230158815728473,1.0,0.001515844219203256,1.0380793589478958,0.5525510561350473,0.04011336385437105,0.03668251239143191,0.07887452515211306,1,1,"('CRACKERS/MISC BKD FD', 'MEAT - SHELF STABLE')"
CRACKERS/MISC BKD FD,FRUIT - SHELF STABLE,0.04267314550919653,0.028944540484978742,0.0026086685667118317,0.06113138686131387,2.112017874080227,1.0,0.001373513978899504,1.0342825885602172,0.5499889156601933,0.037801850598059135,0.0331462493320519,0.07562891645998165,1,1,"('CRACKERS/MISC BKD FD', 'FRUIT - SHELF STABLE')"
HISPANIC,DINNER MXS:DRY,0.03114828139357411,0.026880966842654456,0.0017676649690853308,0.05675,2.1111591830822714,1.0,0.0009303690497389944,1.0316660833897116,0.5432478111479117,0.031418685121107265,0.030694120800857837,0.06125449015063732,1,1,"('DINNER MXS:DRY', 'HISPANIC')"
DINNER MXS:DRY,HISPANIC,0.026880966842654456,0.03114828139357411,0.0017676649690853308,0.06575898030127462,2.111159183082271,1.0,0.0009303690497389944,1.0370468628308163,0.5408655647728253,0.031418685121107265,0.035723422111986085,0.06125449015063732,1,1,"('DINNER MXS:DRY', 'HISPANIC')"
CRACKERS/MISC BKD FD,DRY BN/VEG/POTATO/RICE,0.04267314550919653,0.028601909389649426,0.0025697332149698642,0.06021897810218979,2.105418113239044,1.0,0.0013491997737444998,1.0336430168048003,0.5484385575976459,0.037402244134648086,0.03254800376710096,0.07503189580306877,1,1,"('CRACKERS/MISC BKD FD', 'DRY BN/VEG/POTATO/RICE')"
BEEF,PASTA SAUCE,0.06914918469373452,0.020986154588920555,0.0030525315765702627,0.04414414414414415,2.103488943488944,1.0,0.001601356096889731,1.0242274914291218,0.5635697435125233,0.03505320575874095,0.023654404545729132,0.09479934479934482,1,1,"('BEEF', 'PASTA SAUCE')"
BAKING MIXES,DRY BN/VEG/POTATO/RICE,0.02438910433116853,0.028601909389649426,0.0014639692254979832,0.06002554278416348,2.0986550920927596,1.0,0.0007663942733231946,1.03343030563574,0.5365913428373753,0.02841166691854315,0.03234887292682437,0.055604930390175944,1,1,"('BAKING MIXES', 'DRY BN/VEG/POTATO/RICE')"
DRY BN/VEG/POTATO/RICE,BAKING MIXES,0.028601909389649426,0.02438910433116853,0.0014639692254979832,0.0511843179961884,2.098655092092759,1.0,0.0007663942733231946,1.0282406943447973,0.5389184574830527,0.02841166691854315,0.027465061925789968,0.055604930390175944,1,1,"('BAKING MIXES', 'DRY BN/VEG/POTATO/RICE')"
BAKED SWEET GOODS,CONVENIENT BRKFST/WHLSM SNACKS,0.04000218037969755,0.030525315765702627,0.0025619461446214705,0.06404516254623321,2.098099919352596,1.0,0.0013408669572146086,1.035813530139681,0.5451869427516137,0.03769477543538039,0.03457526774616602,0.07398686698740231,1,1,"('BAKED SWEET GOODS', 'CONVENIENT BRKFST/WHLSM SNACKS')"
CONVENIENT BRKFST/WHLSM SNACKS,BAKED SWEET GOODS,0.030525315765702627,0.04000218037969755,0.0025619461446214705,0.08392857142857142,2.0980999193525958,1.0,0.0013408669572146086,1.047950836232689,0.5398576000366407,0.03769477543538039,0.04575676126665329,0.07398686698740231,1,1,"('BAKED SWEET GOODS', 'CONVENIENT BRKFST/WHLSM SNACKS')"
REFRGRATD DOUGH PRODUCTS,DRY BN/VEG/POTATO/RICE,0.02702113410892554,0.028601909389649426,0.0016197106324658537,0.05994236311239193,2.095746906116838,1.0,0.0008468546030767998,1.0333388640153023,0.5373633123687146,0.02999279019466474,0.0322632441073161,0.0582859106604704,1,1,"('DRY BN/VEG/POTATO/RICE', 'REFRGRATD DOUGH PRODUCTS')"
CONVENIENT BRKFST/WHLSM SNACKS,DRY NOODLES/PASTA,0.030525315765702627,0.025284617421233783,0.0016119235621174601,0.052806122448979594,2.0884683192648787,1.0,0.0008401026313193132,1.029055830786093,0.5375903056627105,0.029741379310344825,0.02823542699709247,0.05827863868060314,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'DRY NOODLES/PASTA')"
VEGETABLES - SHELF STABLE,POTATOES,0.055046800292793845,0.024466975034652463,0.0028111323957700635,0.05106804357051917,2.087223430693485,1.0,0.0014643037072687767,1.0280326406499765,0.5512385249760033,0.036649746192893407,0.027268239880255837,0.08298150746317173,1,1,"('POTATOES', 'VEGETABLES - SHELF STABLE')"
REFRGRATD DOUGH PRODUCTS,MEAT - SHELF STABLE,0.02702113410892554,0.031631079755174506,0.0017832391097821177,0.06599423631123918,2.0863731754349373,1.0,0.0009285314617074277,1.0367911611383969,0.5351599890008393,0.031356976584965085,0.03548560454354204,0.06118520284296573,1,1,"('MEAT - SHELF STABLE', 'REFRGRATD DOUGH PRODUCTS')"
FRZN VEGETABLE/VEG DSH,DRY BN/VEG/POTATO/RICE,0.029622015605288977,0.028601909389649426,0.0017598778987369373,0.05941114616193481,2.0771741268236714,1.0,0.0009126316924556807,1.0327552645840619,0.5344069211388485,0.031168114742794097,0.03171638596996549,0.06047061528080405,1,1,"('DRY BN/VEG/POTATO/RICE', 'FRZN VEGETABLE/VEG DSH')"
FRUIT - SHELF STABLE,DRY NOODLES/PASTA,0.028944540484978742,0.025284617421233783,0.0015184787179367378,0.052461662631154156,2.07484502364261,1.0,0.0007866270853406378,1.0286817368101289,0.5334775552351995,0.028807800265918157,0.027882031714754653,0.05625854920901718,1,1,"('DRY NOODLES/PASTA', 'FRUIT - SHELF STABLE')"
CONVENIENT BRKFST/WHLSM SNACKS,YOGURT,0.030525315765702627,0.05181516609821053,0.003278356616673675,0.10739795918367347,2.072712822730535,1.0,0.0016966823100734686,1.0622705198328135,0.5338360089272913,0.041465576676844286,0.05862020894885992,0.08533408629457193,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'YOGURT')"
YOGURT,CONVENIENT BRKFST/WHLSM SNACKS,0.05181516609821053,0.030525315765702627,0.003278356616673675,0.06327021340547039,2.0727128227305345,1.0,0.0016966823100734686,1.0349566098018634,0.5458223731105247,0.041465576676844286,0.03377591820835432,0.08533408629457193,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'YOGURT')"
SOUP,PASTA SAUCE,0.05966453300939121,0.020986154588920555,0.0025930944260150446,0.04346123727486296,2.070948114420539,1.0,0.0013409653128042074,1.0234962591812922,0.5499413753413556,0.03322027134876297,0.022956858875172813,0.08351169470422183,1,1,"('PASTA SAUCE', 'SOUP')"
CONDIMENTS/SAUCES,MEAT - SHELF STABLE,0.03421638711084116,0.031631079755174506,0.0022271021196405487,0.0650887573964497,2.057746934351866,1.0,0.001144800850003607,1.035787009628959,0.5322430262764392,0.03500611995104039,0.0345505488061475,0.0677487115391899,1,1,"('CONDIMENTS/SAUCES', 'MEAT - SHELF STABLE')"
CRACKERS/MISC BKD FD,SOUP,0.04267314550919653,0.05966453300939121,0.00523291127412045,0.12262773722627737,2.055286969345352,1.0,0.0026868379752724397,1.0717633858378819,0.536337131608732,0.05388933440256616,0.06695823610523774,0.10516664856615357,1,1,"('CRACKERS/MISC BKD FD', 'SOUP')"
HISPANIC,MILK BY-PRODUCTS,0.03114828139357411,0.033593421482969676,0.0021492314161566137,0.069,2.0539735744089014,1.0,0.0011028540708321365,1.0380306965811281,0.5296360725101289,0.03433689972630007,0.03663735254302843,0.06648887343532685,1,1,"('HISPANIC', 'MILK BY-PRODUCTS')"
VEGETABLES - SHELF STABLE,PWDR/CRYSTL DRNK MX,0.055046800292793845,0.016399570153716767,0.0018533227429176596,0.033668128448153915,2.052988470586434,1.0,0.0009505788797783502,1.017870214988051,0.5427837106544074,0.026630860467718474,0.01755647697016142,0.0733392873959668,1,1,"('PWDR/CRYSTL DRNK MX', 'VEGETABLES - SHELF STABLE')"
PASTA SAUCE,SALAD MIX,0.020986154588920555,0.025043218240433585,0.0010746157080783068,0.05120593692022264,2.04470273862598,1.0,0.0005490548586804926,1.0275747074079122,0.5218836856318705,0.02390438247011952,0.02683474710804261,0.047058192340708335,1,1,"('PASTA SAUCE', 'SALAD MIX')"
SALAD MIX,PASTA SAUCE,0.025043218240433585,0.020986154588920555,0.0010746157080783068,0.04291044776119403,2.0447027386259795,1.0,0.0005490548586804926,1.0229072536848707,0.5240553873635857,0.02390438247011952,0.022394262629725784,0.047058192340708335,1,1,"('PASTA SAUCE', 'SALAD MIX')"
CHEESE,PASTA SAUCE,0.10122412745876747,0.020986154588920555,0.0043296111137068015,0.04277252096315101,2.0381304627257615,1.0,0.0022053059267285093,1.0227598630956056,0.5667200131195437,0.03672876205575373,0.02225337923089591,0.1245402493498501,1,1,"('CHEESE', 'PASTA SAUCE')"
COLD CEREAL,FRUIT - SHELF STABLE,0.05223566789702378,0.028944540484978742,0.003075892787615443,0.058884913536076326,2.0344048497379204,1.0,0.0015639553834101338,1.0318137212778018,0.5364790969195296,0.03938185443668993,0.03083281470458015,0.08257670481754044,1,1,"('COLD CEREAL', 'FRUIT - SHELF STABLE')"
FRUIT - SHELF STABLE,COLD CEREAL,0.028944540484978742,0.05223566789702378,0.003075892787615443,0.10626849609900456,2.03440484973792,1.0,0.0015639553834101338,1.0604575624403259,0.5236114456666422,0.03938185443668993,0.057010826818190516,0.08257670481754044,1,1,"('COLD CEREAL', 'FRUIT - SHELF STABLE')"
PWDR/CRYSTL DRNK MX,FROZEN PIZZA,0.016399570153716767,0.05513245806662617,0.0018377486022208725,0.11206077872744541,2.032573599240266,1.0,0.0009335999884103887,1.064112857385928,0.5164829944898347,0.026368715083798885,0.060250054250285026,0.07269705603038937,1,1,"('FROZEN PIZZA', 'PWDR/CRYSTL DRNK MX')"
FRUIT - SHELF STABLE,BAKING NEEDS,0.028944540484978742,0.0209316450964818,0.0012303571150461773,0.04250739843960183,2.030771983934817,1.0,0.0006245002661338531,1.0225335979703223,0.5227059074673708,0.025292140227309107,0.02203702451934135,0.050643580172181867,1,1,"('BAKING NEEDS', 'FRUIT - SHELF STABLE')"
CANNED JUICES,PWDR/CRYSTL DRNK MX,0.040710803781401364,0.016399570153716767,0.0013549502406204738,0.0332823259372609,2.0294633106415816,1.0,0.0006873105579931843,1.017463998266001,0.5287862035375689,0.024301675977653633,0.017164241973930985,0.05795170427917176,1,1,"('CANNED JUICES', 'PWDR/CRYSTL DRNK MX')"
DRY BN/VEG/POTATO/RICE,CHICKEN,0.028601909389649426,0.02635923312931209,0.0015262657882851314,0.05336237408113259,2.0244281697934667,1.0,0.0007723413907399017,1.0285253197342643,0.520933029911632,0.02856310113669484,0.02773419301105216,0.055632442579709576,1,1,"('CHICKEN', 'DRY BN/VEG/POTATO/RICE')"
SOUP,FRZN VEGETABLE/VEG DSH,0.05966453300939121,0.029622015605288977,0.003574265289912629,0.05990602975724354,2.022348193839564,1.0,0.0018068815620261634,1.032213815970051,0.537601022057768,0.041700735895339326,0.031208471996450646,0.09028424516253344,1,1,"('FRZN VEGETABLE/VEG DSH', 'SOUP')"
CRACKERS/MISC BKD FD,PWDR/CRYSTL DRNK MX,0.04267314550919653,0.016399570153716767,0.0014094597330592284,0.03302919708029197,2.014028219685154,1.0,0.0007096384896013963,1.017197651548902,0.5259255237940986,0.024442943956785958,0.016906892699481715,0.05948705817927229,1,1,"('CRACKERS/MISC BKD FD', 'PWDR/CRYSTL DRNK MX')"
DRY BN/VEG/POTATO/RICE,POTATOES,0.028601909389649426,0.024466975034652463,0.0014016726627108349,0.049006261911244214,2.00295548762513,1.0,0.0007018704597308905,1.025803836443665,0.515481537892857,0.027128862094951016,0.025154747454565595,0.05314730663989964,1,1,"('DRY BN/VEG/POTATO/RICE', 'POTATOES')"
DINNER MXS:DRY,COLD CEREAL,0.026880966842654456,0.05223566789702378,0.0028111323957700635,0.10457705677867903,2.0020239232862855,1.0,0.0014069871390262575,1.058454375418788,0.5143311889421182,0.03684049392795183,0.05522616446803388,0.07919669773936933,1,1,"('COLD CEREAL', 'DINNER MXS:DRY')"
FRZN VEGETABLE/VEG DSH,VEGETABLES - SHELF STABLE,0.029622015605288977,0.055046800292793845,0.0032627824759768878,0.1101472134595163,2.0009739507772193,1.0,0.0016321852986825227,1.0619208188142428,0.5155139308849211,0.04008035201836617,0.058310203281808366,0.08471004752760791,1,1,"('FRZN VEGETABLE/VEG DSH', 'VEGETABLES - SHELF STABLE')"
BAKING MIXES,MEAT - SHELF STABLE,0.02438910433116853,0.031631079755174506,0.0015418399289819184,0.06321839080459771,1.9986162753187664,1.0,0.0007703862247254548,1.0337189700772984,0.5121445768445434,0.02830188679245283,0.03261908802425962,0.055981425830659265,1,1,"('BAKING MIXES', 'MEAT - SHELF STABLE')"
MEAT - SHELF STABLE,BAKING MIXES,0.031631079755174506,0.02438910433116853,0.0015418399289819184,0.04874446085672083,1.9986162753187662,1.0,0.0007703862247254548,1.0256033794531039,0.5159746651110156,0.02830188679245283,0.024964211278980693,0.055981425830659265,1,1,"('BAKING MIXES', 'MEAT - SHELF STABLE')"
DINNER MXS:DRY,SALD DRSNG/SNDWCH SPRD,0.026880966842654456,0.03088352100172873,0.0016586459842078214,0.06170336037079954,1.9979380060759797,1.0,0.0008284670801759289,1.0328465839771634,0.5132814717152362,0.029562803608605137,0.03180199701167788,0.05770493283290355,1,1,"('DINNER MXS:DRY', 'SALD DRSNG/SNDWCH SPRD')"
YOGURT,FRUIT - SHELF STABLE,0.05181516609821053,0.028944540484978742,0.0029746608730863273,0.05740907724676886,1.9834164331115316,1.0,0.0014748947002207744,1.0301981868005343,0.5229143372528542,0.03824206627290019,0.029312987721634653,0.08009006458518157,1,1,"('FRUIT - SHELF STABLE', 'YOGURT')"
CONVENIENT BRKFST/WHLSM SNACKS,FROZEN PIZZA,0.030525315765702627,0.05513245806662617,0.00333286610911243,0.10918367346938776,1.9803882739536494,1.0,0.001649930417689307,1.060676049363925,0.5106358350087221,0.04048429814604616,0.05720507161476073,0.08481782543525886,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'FROZEN PIZZA')"
VEGETABLES - SHELF STABLE,ONIONS,0.055046800292793845,0.024871902692768927,0.002702113410892554,0.04908756542651011,1.9736152088107626,1.0,0.0013329947504619013,1.0254657125654294,0.5220529644852441,0.034993949173053644,0.024833314515920076,0.07886438384036838,1,1,"('ONIONS', 'VEGETABLES - SHELF STABLE')"
ONIONS,VEGETABLES - SHELF STABLE,0.024871902692768927,0.055046800292793845,0.002702113410892554,0.10864120225422666,1.9736152088107624,1.0,0.0013329947504619013,1.0601266314944913,0.5058982717955015,0.034993949173053644,0.05671646170206,0.07886438384036838,1,1,"('ONIONS', 'VEGETABLES - SHELF STABLE')"
HISPANIC,VEGETABLES - SHELF STABLE,0.03114828139357411,0.055046800292793845,0.0033795885312027907,0.10849999999999999,1.9710500778044984,1.0,0.0016649753058669704,1.0599587209278813,0.5084949626845079,0.04080865068171133,0.05656703392693799,0.08494741123214032,1,1,"('HISPANIC', 'VEGETABLES - SHELF STABLE')"
DINNER MXS:DRY,LUNCHMEAT,0.026880966842654456,0.04880935694373063,0.0025853073556666513,0.09617612977983779,1.9704445172410994,1.0,0.0012732646500509424,1.0524070832789236,0.506104889445592,0.03536429484448232,0.049797349439764306,0.07457179175654302,1,1,"('DINNER MXS:DRY', 'LUNCHMEAT')"
LUNCHMEAT,DINNER MXS:DRY,0.04880935694373063,0.026880966842654456,0.0025853073556666513,0.05296745373324825,1.9704445172410991,1.0,0.0012732646500509424,1.0275455019929653,0.5177724405604408,0.03536429484448232,0.026807087315880114,0.07457179175654302,1,1,"('DINNER MXS:DRY', 'LUNCHMEAT')"
HISPANIC,MEAT - SHELF STABLE,0.03114828139357411,0.031631079755174506,0.0019389805167499884,0.06225,1.968001107828656,1.0,0.0009537267437532276,1.0326514745346047,0.507683678823058,0.03186996032253936,0.03161906542506997,0.061774926144756284,1,1,"('HISPANIC', 'MEAT - SHELF STABLE')"
DRY BN/VEG/POTATO/RICE,CONVENIENT BRKFST/WHLSM SNACKS,0.028601909389649426,0.030525315765702627,0.001713155476646576,0.05989654233596515,1.962192391249993,1.0,0.0008400731610255124,1.0312425471162974,0.5048043463210404,0.029838600298386003,0.030296022214814474,0.05800949565777849,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'DRY BN/VEG/POTATO/RICE')"
BAKING MIXES,REFRGRATD DOUGH PRODUCTS,0.02438910433116853,0.02702113410892554,0.0012926536778333257,0.05300127713920818,1.9614749301622005,1.0,0.000633632418904244,1.0274341901452613,0.5024334683689501,0.025792417650714734,0.02670165194851327,0.05041994692695279,1,1,"('BAKING MIXES', 'REFRGRATD DOUGH PRODUCTS')"
REFRGRATD DOUGH PRODUCTS,BAKING MIXES,0.02702113410892554,0.02438910433116853,0.0012926536778333257,0.047838616714697406,1.9614749301622003,1.0,0.000633632418904244,1.02462766585074,0.5037926138719491,0.025792417650714734,0.02403572211793825,0.05041994692695279,1,1,"('BAKING MIXES', 'REFRGRATD DOUGH PRODUCTS')"
CRACKERS/MISC BKD FD,COOKIES/CONES,0.04267314550919653,0.032690121322556026,0.0027254746219377347,0.06386861313868614,1.95375882850019,1.0,0.0013304843180270134,1.0333056793669382,0.5099262578349599,0.03752144082332762,0.03223216520724357,0.07362082395857604,1,1,"('COOKIES/CONES', 'CRACKERS/MISC BKD FD')"
SOUP,CONVENIENT BRKFST/WHLSM SNACKS,0.05966453300939121,0.030525315765702627,0.0035509040788674483,0.05951448707909161,1.9496763779905069,1.0,0.001729625368742594,1.0308236234531205,0.5180006311117155,0.04098507999280963,0.029901937394358036,0.08792050884566825,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'SOUP')"
DRY NOODLES/PASTA,HISPANIC,0.025284617421233783,0.03114828139357411,0.001534052858633525,0.06067138897443795,1.947824607329843,1.0,0.0007464804802680688,1.0314300099393656,0.4992295818508098,0.027943262411347515,0.030472266306477938,0.05496069448721897,1,1,"('DRY NOODLES/PASTA', 'HISPANIC')"
HISPANIC,DRY NOODLES/PASTA,0.03114828139357411,0.025284617421233783,0.001534052858633525,0.049249999999999995,1.9478246073298429,1.0,0.0007464804802680688,1.0252068183841874,0.5022510086148926,0.027943262411347515,0.02458705690615238,0.05496069448721897,1,1,"('DRY NOODLES/PASTA', 'HISPANIC')"
DRY NOODLES/PASTA,CONDIMENTS/SAUCES,0.025284617421233783,0.03421638711084116,0.0016820071952530018,0.06652294425623652,1.944183763199222,1.0,0.0008168589376185484,1.0346088390138894,0.4982432180924643,0.02909090909090909,0.033451134099024234,0.05784044345265171,1,1,"('CONDIMENTS/SAUCES', 'DRY NOODLES/PASTA')"
SOUP,PWDR/CRYSTL DRNK MX,0.05966453300939121,0.016399570153716767,0.001892258094659627,0.031714956930305405,1.9338895247274264,1.0,0.0009137853998833661,1.0158170229791377,0.5135479810527013,0.025511811023622044,0.01557074022322471,0.0735497861574604,1,1,"('PWDR/CRYSTL DRNK MX', 'SOUP')"
PWDR/CRYSTL DRNK MX,SOUP,0.016399570153716767,0.05966453300939121,0.001892258094659627,0.11538461538461539,1.9338895247274261,1.0,0.0009137853998833661,1.0629879192067753,0.49095889543352966,0.025511811023622044,0.059255536275311695,0.0735497861574604,1,1,"('PWDR/CRYSTL DRNK MX', 'SOUP')"
PASTA SAUCE,FROZEN PIZZA,0.020986154588920555,0.05513245806662617,0.0022348891899889424,0.1064935064935065,1.9315936605767117,1.0,0.0010778709021355456,1.0574825687335725,0.4926312064676449,0.030248735244519397,0.05435793499878948,0.07351511482867415,1,1,"('FROZEN PIZZA', 'PASTA SAUCE')"
CHEESE,DRY NOODLES/PASTA,0.10122412745876747,0.025284617421233783,0.004937002600881497,0.048772982537118245,1.9289586915465509,1.0,0.002377589264288356,1.0246927018310863,0.5358238859961687,0.040609787343069435,0.02409766536539335,0.12201507149646182,1,1,"('CHEESE', 'DRY NOODLES/PASTA')"
